,PROP_TYPE,ADDRESS,CITY,ZIP,PRICE,LOCATION,SQFT,YR_BUILT,MLS#,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS
2024,Condo/Co-op,5203 Lemona Ave #4,Sherman Oaks,91411,949888,Sherman Oaks,1450.0,2018.0,24-355155,34.1650346,-118.4599578,4200,1330.6530206948,9267,13.0,0.0
2025,Single Family Residential,2931 Adkins Ave,Los Angeles,90032,995000,621 - El Sereno,1928.0,1958.0,PW24022104,34.0797569,-118.1713964,2012,3360.4859371869,4650,8.0,0.0
2026,Single Family Residential,941 Easy St,Los Angeles,90042,1000000,632 - Highland Park,1339.0,1960.0,SR24013457,34.1218838,-118.1711335,3498,2585.63381739655,1727,9.0,1.0
2027,Multi-Family,1719 W 35th St,Los Angeles,90018,998500,Park Hills Heights,1990.0,1928.0,24-357193,34.024866,-118.3095963,1689,1421.90067996505,881,23.0,0.0
2028,Single Family Residential,6079 Delphi St,Los Angeles,90042,1049999,632 - Highland Park,1322.0,1932.0,CV24029663,34.1243862,-118.1875864,3088,4072.38638122162,1861,13.0,3.0
2029,Single Family Residential,2609 S Denison Ave,San Pedro,90731,985000,181 - Point Fermin,2114.0,2005.0,SB24028584,33.7203546,-118.2891958,1106,2986.85903021172,12476,19.0,1.0
2030,Single Family Residential,1963 Lansdowne,El Sereno,90032,974900,621 - El Sereno,1488.0,1956.0,CV24029285,34.0658861,-118.1734086,3785,3175.59240572617,4414,25.0,0.0
2032,Multi-Family,1201 E 78th St,Los Angeles,90001,949000,699 - Not Defined,2589.0,1960.0,IV24029235,33.9682667,-118.254179,2253,4403.33767842184,1419,19.0,0.0
2033,Condo/Co-op,412 S Wilton Pl #404,Los Angeles,90020,1050000,HPK - Hancock Park,1820.0,2008.0,PW24025509,34.0666687,-118.3137313,1925,1174.82709623376,868,38.0,20.0
2034,Multi-Family,134 N Cabrillo Ave,San Pedro,90731,985000,187 - Holy Trinity,2292.0,1954.0,SB24029130,33.7439347,-118.2943448,359,1405.33535970175,11743,18.0,5.0
2035,Multi-Family,764 W Sepulveda St,San Pedro,90731,999000,187 - Holy Trinity,2221.0,1947.0,PW24023021,33.7460496,-118.2937033,120,1628.74311189726,11600,9.0,5.0
2036,Vacant Land,14118 Gilmore St,Van Nuys,91401,950000,VN - Van Nuys,3223.827432733158,1962.9808163265307,SR24028698,34.1873461,-118.4406607,4015,2627.36819110883,7546,22.0,2.0
2038,Townhouse,4459 S Slauson Ave,Culver City,90230,1019800,C28 - Culver City,1286.0,2024.0,OC24024710,33.9974889,-118.4135299,2698,3558.86982042178,4398,0.0,9.0
2039,Single Family Residential,6334 Ben Ave,North Hollywood,91606,999900,NHO - North Hollywood,1732.0,1940.0,BB24024728,34.1858445,-118.39406,1698,5951.48124688714,3021,25.0,7.0
2040,Townhouse,4455 S Slauson Ave,Culver City,90230,1049800,C28 - Culver City,1504.0,2024.0,OC24024513,33.9974989,-118.4135377,2698,3558.95296790544,4397,0.0,9.0
2041,Single Family Residential,3736 Pueblo Ave,Los Angeles,90032,974900,621 - El Sereno,1264.0,1907.0,DW24014358,34.0888684,-118.1753379,1558,3496.60018627261,3562,15.0,2.0
2042,Single Family Residential,4484 Verdemour Ave,El Sereno,90032,998000,621 - El Sereno,1671.0,1931.0,GD24015623,34.0818643,-118.1873921,2216,3094.70395981368,2963,16.0,0.0
2044,Townhouse,4351 Alla Rd #8,Marina Del Rey,90292,999000,Marina Del Rey,1547.0,1975.0,24-356113,33.9885642,-118.434519,693,1042.06328856225,6144,8.0,11.0
2047,Single Family Residential,16015 Kittridge St,Van Nuys,91406,995000,VN - Van Nuys,1702.0,1965.0,PW24026583,34.1904857,-118.4820396,2678,2192.02132870063,12081,21.0,1.0
2048,Multi-Family,452 S Sydney Dr,Los Angeles,90022,950000,699 - Not Defined,2284.0,1924.0,CV24024074,34.0296592,-118.1727314,4823,1214.98046351331,709,13.0,0.0
2051,Condo/Co-op,927 S Wooster St #3,Los Angeles,90035,1025000,Beverly Center-Miracle Mile,1450.0,2011.0,24-351567,34.0600266,-118.3828311,2121,2185.17118457226,4370,29.0,11.0
2052,Multi-Family,6828 Morella Ave,North Hollywood,91605,949000,NHO - North Hollywood,3108.0,1938.0,SR24026743,34.1948141,-118.3897782,2404,5502.812922302751,3823,26.0,1.0
2060,Single Family Residential,2829 S Rimpau Blvd,Los Angeles,90016,1049000,C16 - Mid Los Angeles,1708.0,1921.0,SR24022448,34.0287062,-118.3504177,1671,3005.84052087523,743,25.0,6.0
2061,Townhouse,4457 S Slauson Ave,Culver City,90230,1019800,C28 - Culver City,1286.0,2024.0,OC24024695,33.99752,-118.41351,2703,3563.1119306537,4393,0.0,9.0
2062,Single Family Residential,7548 Goodland Ave,North Hollywood,91605,939999,NHO - North Hollywood,1956.0,1957.0,SR24025203,34.2079752,-118.4118833,3193,2470.83810880925,6592,22.0,1.0
2063,Single Family Residential,424 W W 64th St,Inglewood,90302,1050000,North Inglewood,1266.0,1938.0,24-348739,33.9810356,-118.3649919,3595,1922.38848155787,2393,30.0,2.0
2064,Condo/Co-op,325 Arnaz Dr #102,Los Angeles,90048,1175888,C19 - Beverly Center-Miracle Mile,1417.0,2005.0,CV24007949,34.072943,-118.383016,3803,492.288529055954,6088,34.0,18.0
2067,Condo/Co-op,12411 Pacific Ave #202,Los Angeles,90066,999000,Palms - Mar Vista,1260.0,2006.0,24-354864,34.002905,-118.4332841,2542,2894.24358872182,4366,9.0,25.0
2068,Single Family Residential,356 Mount Washington Dr,Los Angeles,90065,998000,680 - Mount Washington,882.0,1921.0,CV24024832,34.0949274,-118.2140291,1002,3002.89875765348,928,13.0,2.0
2069,Townhouse,4453 S Slauson Ave,Culver City,90230,1049800,C28 - Culver City,1504.0,2024.0,OC24023907,33.9975499,-118.41355,2702,3561.86300732251,4390,0.0,9.0
2070,Condo/Co-op,11322 Camarillo St #102,North Hollywood,91602,949999,Toluca Lake,1678.0,1981.0,24-354615,34.1572734,-118.3773304,2857,5476.05357383409,1512,13.0,5.0
2072,Single Family Residential,5908 York Blvd,Los Angeles,90042,999900,632 - Highland Park,1424.0,1911.0,GD24024580,34.1179936,-118.1904179,2486,4691.08496837188,948,27.0,9.0
2076,Single Family Residential,1034 1/2 N Hayworth Ave,West Hollywood,90046,1195000,West Hollywood Vicinity,1388.0,1922.0,23-281639,34.0896871,-118.3625267,5074,2742.84706441251,3109,31.0,7.0
2078,Single Family Residential,3905 Montclair St,Los Angeles,90018,990000,C16 - Mid Los Angeles,942.0,1922.0,OC24024011,34.0298949,-118.3284134,1193,2259.91925798221,1236,26.0,5.0
2079,Single Family Residential,5918-5920 Lindley Ave,Encino,91316,950000,ENC - Encino,1401.0,1949.0,SR24007443,34.177895,-118.5268307,3465,1199.51378255166,16748,5.0,1.0
2082,Single Family Residential,16439 San Jose St,Granada Hills,91344,1007000,GH - Granada Hills,1896.0,1957.0,CV24016636,34.2613865,-118.4906222,2927,4222.65879743917,17800,14.0,0.0
2084,Multi-Family,11466 Venice Blvd,Los Angeles,90066,949900,C13 - Palms - Mar Vista,950.0,1953.0,DW24010075,34.0094351,-118.4225708,3554,3399.12541947925,3360,8.0,14.0
2085,Single Family Residential,237 N Western Ave,San Pedro,90732,950000,186 - Miraleste Pines,1332.0,1952.0,RS24014958,33.7460596,-118.3099616,1799,1166.96972054053,13358,6.0,1.0
2086,Multi-Family,1156 Fedora St,Los Angeles,90006,949000,C17 - Mid-Wilshire,1216.0,1890.0,GD24017141,34.0492242,-118.2976278,1661,2062.99604320524,1736,50.0,14.0
2087,Single Family Residential,1301 N Avenue 56,Los Angeles,90042,950000,632 - Highland Park,998.0,1929.0,DW24017994,34.1218953,-118.196669,2045,5137.45811551182,1510,12.0,10.0
2088,Townhouse,10736 National Blvd,Los Angeles,90064,949000,Palms - Mar Vista,1743.0,1980.0,24-352393,34.0310692,-118.4185737,3932,2629.9513302986,1020,0.0,11.0
2090,Townhouse,2654 1/2 S Mansfield Ave,Los Angeles,90016,1000000,Mid Los Angeles,1513.0,2021.0,24-349086,34.0304022,-118.3527458,1544,2673.95616507535,798,28.0,8.0
2091,Condo/Co-op,4060 Glencoe Ave #205,Marina Del Rey,90292,954000,C12 - Marina Del Rey,970.0,2004.0,IV24022544,33.9908509,-118.4427061,1544,1247.54376772344,5602,6.0,21.0
2092,Vacant Land,660 Burwood Terracce,Highland Park,90042,1000000,Highland Park,3223.827432733158,1962.9808163265307,24-353699,34.1277404,-118.1828379,3769,3441.693351002,2478,15.0,0.0
2094,Multi-Family,4936 Templeton St,Los Angeles,90032,999999,621 - El Sereno,2350.0,1922.0,GD24022184,34.0816053,-118.1755554,2125,3701.16491364542,4126,14.0,2.0
2095,Multi-Family,2126 Chickasaw Ave,Los Angeles,90041,950000,Eagle Rock,1687.0,1920.0,23-337431,34.136715,-118.214199,3104,2529.85323247222,4191,23.0,13.0
2096,Single Family Residential,1930 N Manning St,Burbank,91505,950000,610 - Burbank,962.0,1942.0,P1-16371,34.1823974,-118.3583165,2692,4799.244906170809,2780,8.0,0.0
2098,Single Family Residential,9357 Collett Ave,North Hills,91343,949000,NOH - North Hills,2008.0,1956.0,P1-16356,34.2409451,-118.4841971,4260,2853.00660871048,15426,25.0,0.0
2100,Vacant Land,715 E 41st Pl,Los Angeles,90011,950000,C37 - Metropolitan South,3223.827432733158,1962.9808163265307,BB24017572,34.0084774,-118.2631469,814,2851.59328743224,2331,36.0,5.0
2103,Multi-Family,2615 Obama Blvd,Los Angeles,90018,938888,699 - Not Defined,1188.0,1923.0,DW24016280,34.0192045,-118.3244554,2164,2761.39272240043,1223,15.0,0.0
2104,Multi-Family,747 E 33rd St,Los Angeles,90011,950000,C23 - Metropolitan,3196.0,1902.0,BB23216542,34.015794,-118.263028,1430,1999.42951928849,1699,39.0,2.0
2106,Vacant Land,89 Monterey Rd,South Pasadena,91030,1088000,South Pasadena,3223.827432733158,1962.9808163265307,23-270159,34.1092655,-118.1774749,1661,4279.64237457322,1703,10.0,4.0
2107,Multi-Family,1217 W 60th Pl,Los Angeles,90044,998000,Los Angeles Southwest,2649.0,1931.0,24-351675,33.9852254,-118.2965643,2111,6283.1374551483905,3833,33.0,6.0
2111,Multi-Family,3507 E 7th St,Los Angeles,90023,949000,BOYH - Boyle Heights,3147.0,1920.0,OC24015761,34.0246829,-118.1995344,3018,1646.42266814723,1529,42.0,0.0
2112,Condo/Co-op,8909 Burton Way #410,Los Angeles,90048,1050000,Beverly Center-Miracle Mile,1402.0,1974.0,23-327913,34.0725893,-118.3862318,3843,756.461534173208,6012,27.0,3.0
2113,Single Family Residential,2117 S Meyler St,San Pedro,90731,999500,183 - Vista Del Oro,890.0,1939.0,PW24009282,33.7248155,-118.297083,1743,2018.1283936491,12960,2.0,1.0
2115,Single Family Residential,287 W 8th St,San Pedro,90731,1023350,189 - Barton Hill,2036.0,2020.0,TR24014187,33.736762,-118.283095,232,2452.6212018623,10878,25.0,20.0
2116,Single Family Residential,5511 Geer St,Los Angeles,90016,999000,C16 - Mid Los Angeles,1459.0,1921.0,OC24008803,34.0304717,-118.3639031,847,1620.38078717883,1068,31.0,12.0
2117,Single Family Residential,1810 W 41st St,Los Angeles,90062,1049000,PHHT - Park Hills Heights,1721.0,1912.0,OC24013882,34.009668,-118.31183,1977,3474.40490949593,1207,29.0,8.0
2118,Single Family Residential,1322 W 3rd St,San Pedro,90732,985000,187 - Holy Trinity,1502.0,1953.0,PV24013686,33.7417528,-118.3048468,1375,454.514426854586,12948,14.0,0.0
2119,Single Family Residential,17500 Lemay St,Van Nuys,91406,999000,Lake Balboa,1143.0,1950.0,24-350291,34.1917754,-118.5143904,3119,3520.09428454244,15632,21.0,0.0
2120,Single Family Residential,5639 Blackwelder St,Los Angeles,90016,949900,C16 - Mid Los Angeles,1166.0,1928.0,CV24013330,34.0296891,-118.3671273,800,1463.05618029594,713,30.0,11.0
2123,Single Family Residential,7430 Troost Ave,North Hollywood,91605,1025000,NHO - North Hollywood,2433.0,1957.0,SR24012761,34.205683,-118.3863002,3735,4769.90103683713,5113,22.0,3.0
2124,Single Family Residential,7056 Whitaker Ave,Lake Balboa,91406,990000,VN - Van Nuys,1746.0,1955.0,NS24008808,34.1991606,-118.4976003,3353,3889.8965182026095,14065,28.0,0.0
2125,Single Family Residential,9578 Sunland Blvd,Shadow Hills,91040,1195000,672 - Shadow Hills,956.0,1909.0,SR24017848,34.2451494,-118.3620629,4294,3859.6090576604497,10446,8.0,0.0
2126,Single Family Residential,3930 Roxton Ave,Los Angeles,90008,1050000,PHHT - Park Hills Heights,1401.0,1936.0,OC23213695,34.0136374,-118.3210585,1868,3210.86426662182,1492,22.0,1.0
2127,Single Family Residential,14770 SAN FERNANDO MISSION Blvd,Mission Hills (san Fernando),91345,995000,MHL - Mission Hills,1030.0,1949.0,SR24012287,34.2753593,-118.4546337,579,864.201883335901,16793,18.0,1.0
2128,Condo/Co-op,12044 Hoffman St #101,Studio City,91604,995000,Studio City,1693.0,2007.0,24-349659,34.1449528,-118.3941549,2323,6494.29445735381,3564,22.0,19.0
2132,Single Family Residential,17057 Cantara St,Lake Balboa,91406,939000,LKBL - Lake Balboa,1235.0,1952.0,BB24004920,34.2196723,-118.5045746,5612,3164.98790033627,15802,14.0,0.0
2133,Condo/Co-op,8515 Falmouth Ave #223,Playa Del Rey,90293,999000,C31 - Playa Del Rey,1367.0,1984.0,SB24008375,33.9578635,-118.4377506,3579,3240.11864772689,6662,13.0,2.0
2134,Single Family Residential,7014 Bianca Ave,Van Nuys,91406,990000,VN - Van Nuys,1476.0,1951.0,GD24011127,34.1980668,-118.5128762,3711,3743.05589114524,15660,21.0,1.0
2135,Single Family Residential,7464 Whitaker Ave,Van Nuys,91406,960000,VN - Van Nuys,1635.0,1957.0,SR24005399,34.2065364,-118.497683,4345,4165.38447125151,14396,24.0,0.0
2136,Single Family Residential,4702 Kraft Ave,Valley Village,91602,949900,VVL - Valley Village,1934.0,1935.0,SR24010666,34.1560183,-118.3798639,2934,5759.16080512917,1713,10.0,3.0
2137,Single Family Residential,2404 Glover Pl,Los Angeles,90031,999000,Silver Lake - Echo Park,1182.0,1929.0,24-346709,34.0923179,-118.2343311,3163,2723.12400639832,2174,24.0,0.0
2138,Single Family Residential,1904 W Avenue 30,Los Angeles,90065,999000,680 - Mount Washington,780.0,1922.0,PW23208615,34.101201,-118.2345986,2358,3753.18496554188,3032,21.0,1.0
2139,Multi-Family,5162 Ruthelen St,Los Angeles,90062,939000,Park Hills Heights,2428.0,1924.0,24-347893,33.9955633,-118.3122331,390,5366.77233539296,2293,20.0,3.0
2140,Multi-Family,1525 Cortez St,Los Angeles,90026,960000,671 - Silver Lake,2747.0,1914.0,DW23222078,34.0673539,-118.2602683,1186,471.45100127564706,1956,30.0,8.0
2142,Single Family Residential,2528 S Longwood Ave,Los Angeles,90016,1050000,Mid Los Angeles,1077.0,1923.0,24-347981,34.0330306,-118.3490323,2084,2945.58149618362,1258,22.0,5.0
2145,Single Family Residential,1569 238th St,Harbor City,90710,1000000,124 - Harbor City,1792.0,1971.0,SB24006429,33.8090873,-118.3061818,5908,2954.20745722755,11820,0.0,3.0
2147,Multi-Family,1520 W 84th Pl,Los Angeles,90047,950000,C34 - Los Angeles Southwest,2427.0,1925.0,SR23231328,33.9616211,-118.3032941,1440,5212.35146650554,4081,26.0,1.0
2148,Single Family Residential,5954 Simpson Ave,Valley Village,91607,999000,VVL - Valley Village,2052.0,1942.0,PTP2400248,34.1792504,-118.3886739,761,7013.13007491297,1958,25.0,6.0
2149,Single Family Residential,16901 Marlin Pl,Lake Balboa,91406,975000,VN - Van Nuys,1788.0,1949.0,SW24004083,34.1973319,-118.501564,3163,4300.22493209933,14419,20.0,0.0
2150,Multi-Family,1135 E 67th St,Los Angeles,90001,980000,Downtown L.A.,2500.0,1926.0,24-346809,33.9794133,-118.2552513,2663,3723.0529812779105,1535,36.0,0.0
2153,Single Family Residential,2209 West Blvd,Los Angeles,90016,1049000,Mid Los Angeles,1781.0,1913.0,24-346341,34.0369282,-118.3391406,2209,3333.36005171922,1903,19.0,6.0
2155,Townhouse,124 N Manhattan Pl,Los Angeles,90004,995000,Hancock Park-Wilshire,1303.0,2023.0,24-346139,34.0737877,-118.309967,2148,1519.31820728735,1631,31.0,17.0
2156,Multi-Family,11670 Erwin St,North Hollywood,91606,974000,NHO - North Hollywood,1600.0,1920.0,SR24005857,34.1828263,-118.3868586,831,6798.62842059349,2228,24.0,5.0
2157,Condo/Co-op,5022 Whitsett #102,Valley Village,91607,1050000,VVL - Valley Village,1408.0,2021.0,SR24005688,34.1618256,-118.4048546,3365,4971.588163224849,3248,16.0,3.0
2158,Single Family Residential,3517 W 59th Pl,Los Angeles,90043,1025000,PHHT - Park Hills Heights,1462.0,1924.0,IG23231133,33.9865125,-118.3336597,954,5010.98835996307,388,26.0,4.0
2159,Multi-Family,7522 Cartwright Ave,Sun Valley,91352,995000,SUNV - Sun Valley,1711.0,1950.0,SR24004795,34.2073555,-118.3635655,4430,5718.24315258806,5432,9.0,0.0
2160,Single Family Residential,6531 Arlington Ave,Los Angeles,90043,998000,PHHT - Park Hills Heights,1645.0,1928.0,SB23229972,33.9801287,-118.3189622,1284,5113.64992163392,1706,35.0,0.0
2161,Condo/Co-op,848 N Kings Rd #107,West Hollywood,90069,949000,West Hollywood Vicinity,1317.0,1965.0,24-343823,34.0863604,-118.3715388,5557,1725.12420947524,4201,29.0,3.0
2162,Multi-Family,107 E 67th St,Los Angeles,90003,949000,Downtown L.A.,1918.0,1920.0,24-344575,33.9789519,-118.2737893,1931,5707.91150034024,3468,32.0,4.0
2164,Single Family Residential,5750 5th Ave,Los Angeles,90043,985000,PHHT - Park Hills Heights,1908.0,2007.0,CV24002768,33.9894884,-118.322262,1099,5946.95090401435,968,30.0,4.0
2165,Single Family Residential,11220 W Lyon Ln,North Hollywood,91606,995000,NHO - North Hollywood,1800.0,2023.0,SB24002678,34.186229,-118.3754,1308,6574.68277773999,2390,16.0,2.0
2166,Single Family Residential,11218 W Victory Blvd,North Hollywood,91606,975000,NHO - North Hollywood,1800.0,2023.0,SB24002666,34.1864198,-118.3753876,1330,6589.0123267013905,2415,16.0,2.0
2167,Condo/Co-op,11761 N Fenton Ave #3,Lakeview Terrace,91342,949000,Lakeview Terrace,2534.0,2024.0,24-343609,34.2834878,-118.3944708,2791,5644.24206343653,15605,10.0,1.0
2168,Vacant Land,1980 Sunset Plz,Los Angeles,90069,1050000,Sunset Strip - Hollywood Hills West,3223.827432733158,1962.9808163265307,24-344039,34.1047231,-118.3806332,4202,3831.7061103497103,4704,0.0,0.0
2171,Vacant Land,10532 Isadora Ln,Los Angeles,90077,999000,Bel Air - Holmby Hills,3223.827432733158,1962.9808163265307,24-342691,34.098709,-118.446083,1966,4336.79610620763,8608,0.0,0.0
2172,Single Family Residential,5743 N Canvas Ct,North Hollywood,91601,999000,NHO - North Hollywood,1912.0,2024.0,SB24001513,34.17524,-118.37822,572,6095.3233672405,919,20.0,3.0
2175,Multi-Family,413 W 81st St,Los Angeles,90003,949000,Metropolitan Southwest,2304.0,1949.0,24-343081,33.965828,-118.266724,998,5714.75205053986,2747,23.0,1.0
2176,Multi-Family,1236 S Redondo Blvd,Los Angeles,90019,1015900,Beverly Center-Miracle Mile,2460.0,1962.9808163265307,24-343137,34.052101,-118.347265,3363,1596.66385531789,3770,24.0,10.0
2177,Single Family Residential,1070 N St Andrews Pl,Los Angeles,90038,995000,Hollywood,1035.0,1919.0,23-338353,34.0901963,-118.3111313,1666,1771.67179265343,1587,25.0,9.0
2178,Single Family Residential,5850 6th Ave,Los Angeles,90043,974999,Park Hills Heights,3108.0,1923.0,24-342559,33.9876313,-118.3232503,1313,5675.6520286100495,845,37.0,5.0
2179,Single Family Residential,1407 W 59th Pl,Los Angeles,90047,975000,C34 - Los Angeles Southwest,3360.0,1947.0,DW23231471,33.9869413,-118.3005099,1615,6272.340898727551,3377,29.0,5.0
2185,Multi-Family,3306 E 8th St,Los Angeles,90023,935000,BOYH - Boyle Heights,2073.0,1922.0,PW23227505,34.0221699,-118.2068593,3066,2318.21093006676,2307,37.0,1.0
2186,Single Family Residential,3654 7th Ave,Los Angeles,90018,949000,Park Hills Heights,1182.0,1920.0,23-339687,34.0213051,-118.3244866,1894,2546.68043318612,1159,17.0,0.0
2187,Single Family Residential,6353 Vicland Pl,North Hollywood,91606,999999,North Hollywood,2050.0,1947.0,223004818,34.1858272,-118.3721658,1500,6256.5466740224,2387,18.0,2.0
2188,Single Family Residential,2024 W 30th St,Los Angeles,90018,969000,C16 - Mid Los Angeles,1430.0,1905.0,SR23223376,34.0271931,-118.3097333,1433,1110.1143337548,1193,28.0,0.0
2192,Single Family Residential,2410 8th Ave,Los Angeles,90018,1000000,C34 - Los Angeles Southwest,2531.0,1910.0,SR23225413,34.0350953,-118.3256705,692,1828.55079567307,1986,21.0,2.0
2193,Multi-Family,857 W 85th St,Los Angeles,90044,999500,Metropolitan Southwest,2516.0,1926.0,23-338677,33.96147,-118.2890211,564,6748.32592173376,4409,32.0,1.0
2196,Multi-Family,931 S Palos Verdes St,San Pedro,90731,999000,Plaza,2438.0,2005.0,23-338933,33.7353716,-118.2816625,418,2633.31544378957,10805,18.0,20.0
2197,Single Family Residential,1770 W 245th St,Torrance,90501,990000,135 - South East Torrance - East,1278.0,1952.0,PW23224115,33.8024076,-118.3097271,5965,2396.18454424429,12587,0.0,1.0
2198,Single Family Residential,1320 N Fair Pl,Inglewood,90302,950000,North Inglewood,900.0,1953.0,23-335659,33.981273,-118.3532092,2290,3046.18613451806,1904,19.0,0.0
2199,Single Family Residential,4905 9th Ave,County - Los Angeles,90043,1000000,CO - Los Angeles (County),1568.0,1923.0,CV23222074,33.9987568,-118.3272687,281,5320.29939695788,870,20.0,6.0
2200,Multi-Family,4706 Catalpa St,Los Angeles,90032,1025000,621 - El Sereno,2553.0,1957.0,WS23223226,34.0638755,-118.1821366,4229,2175.74972941335,4120,20.0,0.0
2201,Multi-Family,1407 W 59th St,Los Angeles,90047,975000,C34 - Los Angeles Southwest,1500.0,2023.0,DW23223556,33.9877334,-118.3005539,1562,6181.655396688409,3369,29.0,5.0
2203,Single Family Residential,3029 Isabel Dr,Los Angeles,90065,999000,Mt Washington,974.0,1952.0,23-337491,34.1023273,-118.2336324,2380,3935.4284335319503,3046,19.0,1.0
