SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,ESCHOOL,HSCHOOL,BUS_COUNTS,FnB_COUNTS
MLS Listing,,Single Family Residential,11572 S Perry Ave,Chicago,IL,60628,110000,4.0,2.0,CHI - West Pullman,1349.0,0,1870,265,82.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/11572-S-Perry-Ave-60628/home/147920755,MRED as Distributed by MLS Grid,11771555,N,Y,41.683249000000000,-87.625560100000000,727,1340,5835,CURTIS,FENGER HS,36,0
MLS Listing,,Single Family Residential,11551 S La Salle St,Chicago,IL,60628,259900,6.0,2.0,CHI - West Pullman,2339.0,7500,1888,13,111.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/11551-S-La-Salle-St-60628/home/186286091,MRED as Distributed by MLS Grid,11965829,N,Y,41.683806400000000,-87.626177100000000,804,1262,5754,CURTIS,FENGER HS,37,0
MLS Listing,,Single Family Residential,8 W 112th St,Chicago,IL,60628,249900,4.0,3.0,CHI - Roseland,3200.0,3125,1927,21,78.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/8-W-112th-St-60628/home/13064821,MRED as Distributed by MLS Grid,11952685,N,Y,41.690986100000000,-87.623402700000000,582,261,4682,CURTIS,FENGER HS,36,1
MLS Listing,,Multi-Family (2-4 Unit),222 W 119th St,Chicago,IL,60628,296000,6.0,2.0,CHI - West Pullman,,3750,1910,67,,0.00,Active,,,https://www.redfin.com/IL/Chicago/222-W-119th-St-60628/home/13060752,MRED as Distributed by MLS Grid,11892657,N,Y,41.678136200000000,-87.628422500000000,171,2134,6611,CURTIS,FENGER HS,20,0
MLS Listing,,Multi-Family (2-4 Unit),11838 S Wentworth Ave,Chicago,IL,60628,339900,8.0,3.0,CHI - West Pullman,,0,1910,50,,0.00,Active,,,https://www.redfin.com/IL/Chicago/11838-S-Wentworth-Ave-60628/home/184295279,MRED as Distributed by MLS Grid,11948248,N,Y,41.678677600000000,-87.627752100000000,104,2043,6526,CURTIS,FENGER HS,24,0
MLS Listing,,Single Family Residential,12005 S Lafayette Ave,Chicago,IL,60628,273900,4.0,1.5,CHI - West Pullman,2900.0,3960,1924,19,94.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/12005-S-Lafayette-Ave-60628/home/13057434,MRED as Distributed by MLS Grid,11962474,N,Y,41.675970100000000,-87.623554900000000,447,2430,6919,CURTIS,FENGER HS,22,0
MLS Listing,,Vacant Land,11730 S Indiana Ave,Chicago,IL,60628,30000,,,CHI - West Pullman,,0,0,172,,0.00,Active,,,https://www.redfin.com/IL/Chicago/11730-S-Indiana-Ave-60628/home/147844109,MRED as Distributed by MLS Grid,11861555,N,Y,41.680537500000000,-87.618252000000000,249,1900,6275,CURTIS,CORLISS HS,30,0
MLS Listing,,Vacant Land,11144 S Edbrooke Ave,Chicago,IL,60628,25000,,,CHI - Roseland,,3125,0,181,,0.00,Active,,,https://www.redfin.com/IL/Chicago/11144-S-Edbrooke-Ave-60628/home/13060955,MRED as Distributed by MLS Grid,11853907,N,Y,41.691263300000000,-87.619852700000000,186,597,4667,CURTIS,CORLISS HS,41,1
MLS Listing,,Single Family Residential,21 E 117th Pl,Chicago,IL,60628,120000,4.0,2.0,CHI - West Pullman,1600.0,3049,1885,14,75.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/21-E-117th-Pl-60628/home/189474317,MRED as Distributed by MLS Grid,11965045,N,Y,41.680576000000000,-87.621829100000000,604,1774,6239,CURTIS,CORLISS HS,37,0
MLS Listing,,Multi-Family (2-4 Unit),15 E 118th St,Chicago,IL,60628,89900,4.0,2.0,CHI - West Pullman,,3484,1895,2,,0.00,Active,,,https://www.redfin.com/IL/Chicago/15-E-118th-St-60628/home/13060342,MRED as Distributed by MLS Grid,11973025.0,N,Y,41.679686500000000,-87.621985500000000,529,1901,6370,CURTIS,CORLISS HS,32,0
MLS Listing,,Single Family Residential,119 E 119th Pl,Chicago,IL,60628,80000,2.0,1.0,CHI - West Pullman,900.0,3746,1950,13,89.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/119-E-119th-Pl-60628/home/13058845,MRED as Distributed by MLS Grid,11963345.0,N,Y,41.676940400000000,-87.619659900000000,476,2357,6795,CURTIS,CORLISS HS,22,0
MLS Listing,,Multi-Family (2-4 Unit),319 E 119th St,Chicago,IL,60628,99500,4.0,2.0,CHI - West Pullman,,3049,1910,26,,0.00,Active,,,https://www.redfin.com/IL/Chicago/319-E-119th-St-60628/home/13058051,MRED as Distributed by MLS Grid,11958740.0,N,Y,41.677962100000000,-87.615822300000000,94,2362,6690,CURTIS,CORLISS HS,16,0
MLS Listing,,Multi-Family (2-4 Unit),11737 S Indiana Ave,Chicago,IL,60628,198500,7.0,4.0,CHI - West Pullman,,5250,1913,10,,0.00,Active,,,https://www.redfin.com/IL/Chicago/11737-S-Indiana-Ave-60628/home/13059041,MRED as Distributed by MLS Grid,11964275,N,Y,41.680209900000000,-87.617532000000000,157,1978,6333,CURTIS,CORLISS HS,31,0
MLS Listing,,Single Family Residential,143 E 119th Pl,Chicago,IL,60628,229900,3.0,1.0,CHI - West Pullman,2021.0,0,1956,108,114.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/143-E-119th-Pl-60628/home/13058536,MRED as Distributed by MLS Grid,11912667,N,Y,41.676999900000000,-87.618772900000000,389,2376,6794,CURTIS,CORLISS HS,22,0
MLS Listing,,Single Family Residential,11930 S Calumet Ave,Chicago,IL,60628,159900,5.0,2.0,CHI - West Pullman,1000.0,2922,1880,30,160.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/11930-S-Calumet-Ave-60628/home/13058841,MRED as Distributed by MLS Grid,11949958,N,Y,41.677208600000000,-87.615687500000000,206,2470,6804,CURTIS,CORLISS HS,16,0
MLS Listing,,Single Family Residential,12052 S Michigan Ave,Chicago,IL,60628,180000,5.0,2.0,CHI - West Pullman,988.0,0,1958,46,182.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/12052-S-Michigan-Ave-60628/home/13058826,MRED as Distributed by MLS Grid,11950150,N,Y,41.674743800000000,-87.620701200000000,776,2651,7113,CURTIS,CORLISS HS,20,0
MLS Listing,,Multi-Family (2-4 Unit),11944 S Prairie Ave,Chicago,IL,60628,190500,8.0,3.0,CHI - West Pullman,,0,1905,288,,0.00,Active,,,https://www.redfin.com/IL/Chicago/11944-S-Prairie-Ave-60628/home/13058383,MRED as Distributed by MLS Grid,11759427,N,Y,41.676781100000000,-87.616894100000000,287,2476,6849,CURTIS,CORLISS HS,20,0
MLS Listing,,Single Family Residential,139 E 119th St,Chicago,IL,60628,233000,5.0,2.5,CHI - West Pullman,2200.0,0,1962,128,106.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/139-E-119th-St-60628/home/12556317,MRED as Distributed by MLS Grid,11883451,N,Y,41.677898900000000,-87.618965700000000,346,2241,6659,CURTIS,CORLISS HS,22,0
MLS Listing,,Multi-Family (2-4 Unit),126 E 117th St,Chicago,IL,60628,299999,6.0,3.0,CHI - West Pullman,,3600,1895,30,,0.00,Active,,,https://www.redfin.com/IL/Chicago/126-E-117th-St-60628/home/13060921,MRED as Distributed by MLS Grid,11952739,N,Y,41.681731100000000,-87.619505300000000,444,1683,6085,CURTIS,CORLISS HS,33,0
MLS Listing,,Single Family Residential,6370 N Legett Ave,Chicago,IL,60646,434900,2.0,1.5,Edgebrook,1473.0,2787,1975,1,295.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/6370-N-Legett-Ave-60646/home/12797202,MRED as Distributed by MLS Grid,11973484,N,Y,41.996781000000000,-87.751479500000000,877,6791,4054,EDGEBROOK,TAFT HS,20,0
MLS Listing,,Vacant Land,5338 W Devon Ave,Chicago,IL,60646,400000,,,CHI - Forest Glen,,0,0,46,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5338-W-Devon-Ave-60646/home/56919269,MRED as Distributed by MLS Grid,11950036,N,Y,41.997620600000000,-87.762329700000000,318,5945,4045,EDGEBROOK,TAFT HS,22,7
MLS Listing,,Single Family Residential,6699 N Sioux Ave,Chicago,IL,60646,734900,4.0,3.5,CHI - Forest Glen,2800.0,5915,1941,69,262.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/6699-N-Sioux-Ave-60646/home/188701386,MRED as Distributed by MLS Grid,11930842.0,N,Y,42.002636700000000,-87.766128200000000,317,5796,4116,EDGEBROOK,TAFT HS,17,7
MLS Listing,,Single Family Residential,5831 N Lacey Ave,Chicago,IL,60646,575000,3.0,2.5,CHI - Forest Glen,1784.0,7701,1965,31,322.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/5831-N-Lacey-Ave-60646/home/13511144,MRED as Distributed by MLS Grid,11956046,N,Y,41.988029100000000,-87.753486500000000,361,6483,2732,EDGEBROOK,TAFT HS,19,1
MLS Listing,,Single Family Residential,6100 N Lenox Ave,Chicago,IL,60646,579000,4.0,2.0,CHI - Forest Glen,2496.0,0,1957,32,232.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/6100-N-Lenox-Ave-60646/home/188688791,MRED as Distributed by MLS Grid,11954562,N,Y,41.992734400000000,-87.756247600000000,370,6465,3350,EDGEBROOK,TAFT HS,20,2
MLS Listing,,Condo/Co-op,2143 W Wellington Ave #205,Chicago,IL,60618,335000,2.0,1.0,CHI - North Center,,0,2004,10,,261.00,Active,,,https://www.redfin.com/IL/Chicago/2143-W-Wellington-Ave-60618/unit-205/home/12617663,MRED as Distributed by MLS Grid,11963681,N,Y,41.935682500000000,-87.682442700000000,206,3464,1760,JAHN,LAKE VIEW,42,13
MLS Listing,,Condo/Co-op,2951 N Clybourn Ave #401,Chicago,IL,60618,325000,2.0,1.0,CHI - North Center,1000.0,0,2003,10,325.0,309.00,Active,,,https://www.redfin.com/IL/Chicago/2951-N-Clybourn-Ave-60618/unit-401/home/12651864,MRED as Distributed by MLS Grid,11966979,N,Y,41.935339100000000,-87.681964300000000,175,3414,1758,JAHN,LAKE VIEW,43,14
MLS Listing,,Multi-Family (2-4 Unit),2932 N Hoyne Ave,Chicago,IL,60618,490000,5.0,2.0,CHI - North Center,,2100,0,509,,0.00,Active,,,https://www.redfin.com/IL/Chicago/2932-N-Hoyne-Ave-60618/home/179506209,MRED as Distributed by MLS Grid,11628166,N,Y,41.935078500000000,-87.680863200000000,134,3294,1704,JAHN,LAKE VIEW,41,13
MLS Listing,,Condo/Co-op,2850 N Damen Ave #1,Chicago,IL,60618,525000,3.0,3.0,CHI - North Center,2145.0,0,1999,2,245.0,228.00,Active,February-4-2024 12:00 PM,February-4-2024 02:00 PM,https://www.redfin.com/IL/Chicago/2850-N-Damen-Ave-60618/unit-1/home/12699172,MRED as Distributed by MLS Grid,11965588,N,Y,41.933780900000000,-87.678457200000000,327,3050,1708,JAHN,LAKE VIEW,30,8
MLS Listing,,Condo/Co-op,2920 N Damen Ave #3,Chicago,IL,60618,595000,2.0,2.0,CHI - North Center,,0,2008,3,,150.00,Active,February-4-2024 01:30 PM,February-4-2024 03:30 PM,https://www.redfin.com/IL/Chicago/2920-N-Damen-Ave-60618/unit-3/home/26794055,MRED as Distributed by MLS Grid,11970741,N,Y,41.934761900000000,-87.678474300000000,181,3034,1583,JAHN,LAKE VIEW,35,9
MLS Listing,,Condo/Co-op,1938 W Belmont Ave #2,Chicago,IL,60657,599900,2.0,2.0,CHI - North Center,,0,2024,11,,123.00,Active,,,https://www.redfin.com/IL/Chicago/1938-W-Belmont-Ave-60657/unit-2/home/184864814,MRED as Distributed by MLS Grid,11966731,N,Y,41.939850000000000,-87.677385000000000,119,2932,926,JAHN,LAKE VIEW,31,28
MLS Listing,,Condo/Co-op,2858 N Damen Ave #1,Chicago,IL,60618,599900,3.0,3.0,CHI - North Center,2200.0,0,2000,11,273.0,142.00,Active,,,https://www.redfin.com/IL/Chicago/2858-N-Damen-Ave-60618/unit-1/home/12716222,MRED as Distributed by MLS Grid,11939979,N,Y,41.933979100000000,-87.678473300000000,298,3048,1683,JAHN,LAKE VIEW,33,8
MLS Listing,,Multi-Family (2-4 Unit),2913 N Seeley Ave,Chicago,IL,60618,799000,5.0,3.0,CHI - North Center,,3125,1918,34,,0.00,Active,,,https://www.redfin.com/IL/Chicago/2913-N-Seeley-Ave-60618/home/13360802,MRED as Distributed by MLS Grid,11953752,N,Y,41.934574200000000,-87.679169200000000,208,3114,1649,JAHN,LAKE VIEW,35,7
MLS Listing,,Condo/Co-op,2209 W Belmont Ave #3,Chicago,IL,60618,899900,3.0,2.5,CHI - North Center,2400.0,0,2023,82,375.0,192.00,Active,,,https://www.redfin.com/IL/Chicago/2209-W-Belmont-Ave-60618/unit-3/home/181161405,MRED as Distributed by MLS Grid,11930406,N,Y,41.939314300000000,-87.683639200000000,411,3489,1522,JAHN,LAKE VIEW,31,23
MLS Listing,,Condo/Co-op,1942 W Belmont Ave Unit 2W,Chicago,IL,60657,624900,2.0,2.0,CHI - North Center,,0,2024,11,,153.00,Active,,,https://www.redfin.com/IL/Chicago/1942-W-Belmont-Ave-60657/unit-2W/home/189505973,MRED as Distributed by MLS Grid,11966789.0,N,Y,41.939847100000000,-87.677643300000000,90,2960,949,JAHN,LAKE VIEW,30,29
MLS Listing,,Single Family Residential,3147 N Hoyne Ave,Chicago,IL,60618,1100000,4.0,3.5,CHI - North Center,2850.0,2575,2002,3,386.0,0.00,Active,February-4-2024 11:00 AM,February-4-2024 01:00 PM,https://www.redfin.com/IL/Chicago/3147-N-Hoyne-Ave-60618/home/13359399,MRED as Distributed by MLS Grid,11960264,N,Y,41.939100100000000,-87.680480500000000,145,3259,1272,JAHN,LAKE VIEW,32,22
MLS Listing,,Condo/Co-op,1922 W Belmont Ave #2,Chicago,IL,60657,629000,2.0,2.0,CHI - North Center,1250.0,0,2023,27,503.0,250.00,Active,,,https://www.redfin.com/IL/Chicago/1922-W-Belmont-Ave-60657/unit-2/home/184509858,MRED as Distributed by MLS Grid,11958327.0,N,Y,41.939796000000000,-87.676932600000000,169,2881,893,JAHN,LAKE VIEW,32,28
MLS Listing,,Single Family Residential,1926 W Wellington Ave,Chicago,IL,60657,719900,2.0,2.0,CHI - North Center,1645.0,3125,0,89,438.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/1926-W-Wellington-Ave-60657/home/13358617,MRED as Distributed by MLS Grid,11926052.0,N,Y,41.936161200000000,-87.676928900000000,157,2848,1315,JAHN,LAKE VIEW,38,10
MLS Listing,,Single Family Residential,2962 N Oakley Ave,Chicago,IL,60618,924900,5.0,4.0,CHI - North Center,2170.0,3125,1894,18,426.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/2962-N-Oakley-Ave-60618/home/18954086,MRED as Distributed by MLS Grid,11960541,N,Y,41.935830400000000,-87.685790700000000,575,3836,2036,JAHN,LAKE VIEW,42,21
MLS Listing,,Condo/Co-op,1908 W Belmont Ave #3,Chicago,IL,60657,815000,3.0,2.0,CHI - North Center,,0,2014,19,,261.00,Active,,,https://www.redfin.com/IL/Chicago/1908-W-Belmont-Ave-60657/unit-3/home/113097239,MRED as Distributed by MLS Grid,11947888,N,Y,41.939823900000000,-87.676393400000000,229,2822,845,JAHN,LAKE VIEW,31,33
MLS Listing,,Single Family Residential,2236 W Oakdale Ave,Chicago,IL,60618,530000,3.0,2.0,CHI - North Center,630.0,3123,1895,33,841.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/2236-W-Oakdale-Ave-60618/home/13360534,MRED as Distributed by MLS Grid,11954406,N,Y,41.935115200000000,-87.684598900000000,460,3709,1996,JAHN,LAKE VIEW,44,18
MLS Listing,,Condo/Co-op,1942 W Belmont Ave Unit 3W,Chicago,IL,60657,724900,2.0,2.0,CHI - North Center,,0,2024,5,,179.00,Active,,,https://www.redfin.com/IL/Chicago/1942-W-Belmont-Ave-60657/unit-3W/home/189563734,MRED as Distributed by MLS Grid,11970358.0,N,Y,41.939847100000000,-87.677643300000000,90,2960,949,JAHN,LAKE VIEW,30,29
MLS Listing,,Condo/Co-op,2031 W Belmont Ave #2,Chicago,IL,60618,845000,3.0,2.5,CHI - North Center,,0,2023,32,,0.00,Active,February-4-2024 01:30 PM,February-4-2024 03:30 PM,https://www.redfin.com/IL/Chicago/2031-W-Belmont-Ave-60618/unit-2/home/186027301,MRED as Distributed by MLS Grid,11944668,N,Y,41.939300000000000,-87.679693000000000,60,3176,1182,JAHN,LAKE VIEW,34,19
MLS Listing,,Condo/Co-op,2141 W Belmont Ave #1,Chicago,IL,60618,1100000,4.0,3.0,CHI - North Center,,0,2023,1,,300.00,Active,,,https://www.redfin.com/IL/Chicago/2141-W-Belmont-Ave-60618/unit-1/home/186302264,MRED as Distributed by MLS Grid,11973464,N,Y,41.939173200000000,-87.682412100000000,296,3474,1452,JAHN,LAKE VIEW,36,23
MLS Listing,,Single Family Residential,2337 W Barry Ave,Chicago,IL,60618,1325000,5.0,5.0,CHI - North Center,,3123,2015,11,,0.00,Active,,,https://www.redfin.com/IL/Chicago/2337-W-Barry-Ave-60618/home/13359443,MRED as Distributed by MLS Grid,11966857,N,Y,41.937443000000000,-87.687063000000000,622,3670,1985,JAHN,LAKE VIEW,33,21
MLS Listing,,Single Family Residential,2220 W Fletcher St,Chicago,IL,60618,1449000,,,CHI - North Center,,3125,0,18,,0.00,Active,,,https://www.redfin.com/IL/Chicago/2220-W-Fletcher-St-60618/home/13359980,MRED as Distributed by MLS Grid,11962800,N,Y,41.938787200000000,-87.684101100000000,417,3550,1615,JAHN,LAKE VIEW,34,25
MLS Listing,,Multi-Family (2-4 Unit),1925 W School St,Chicago,IL,60657,1400000,6.0,4.0,Roscoe Village,,3125,1928,102,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1925-W-School-St-60657/home/13384819,MRED as Distributed by MLS Grid,11915396,N,Y,41.941237600000000,-87.677031400000000,244,2933,778,JAHN,LAKE VIEW,42,33
MLS Listing,,Single Family Residential,1845 W Wellington Ave,Chicago,IL,60657,1849000,6.0,5.0,CHI - North Center,,3049,2023,25,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1845-W-Wellington-Ave-60657/home/186244174,MRED as Distributed by MLS Grid,11959136,N,Y,41.935774400000000,-87.675314900000000,267,2671,1286,JAHN,LAKE VIEW,42,18
MLS Listing,,Multi-Family (2-4 Unit),1839 W Henderson St,Chicago,IL,60657,1199000,7.0,4.0,CHI - North Center,,3125,0,31,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1839-W-Henderson-St-60657/home/180795188,MRED as Distributed by MLS Grid,11955640,N,Y,41.942167200000000,-87.675482300000000,464,2802,562,JAHN,LAKE VIEW,44,34
MLS Listing,,Condo/Co-op,2031 W Belmont Ave Unit 3S,Chicago,IL,60618,959900,3.0,2.5,CHI - North Center,,0,2023,52,,0.00,Active,February-4-2024 01:30 PM,February-4-2024 03:30 PM,https://www.redfin.com/IL/Chicago/2031-W-Belmont-Ave-60618/unit-3S/home/185216099,MRED as Distributed by MLS Grid,11944666,N,Y,41.939300000000000,-87.679693000000000,60,3176,1182,JAHN,LAKE VIEW,34,19
MLS Listing,,Vacant Land,4258 W Augusta Blvd,Chicago,IL,60651,60000,,,CHI - Humboldt Park,,6534,0,600,,0.00,Active,,,https://www.redfin.com/IL/Chicago/4258-W-Augusta-Blvd-60651/home/13282605,MRED as Distributed by MLS Grid,11434498.0,N,Y,41.899279100000000,-87.733217100000000,460,1955,2249,PICCOLO,ORR HS,35,0
MLS Listing,,Vacant Land,4404 W Cortez St,Chicago,IL,60651,64900,,,CHI - Humboldt Park,,4960,0,2662,,0.00,Active,,,https://www.redfin.com/IL/Chicago/4404-W-Cortez-St-60651/home/17557362,MRED as Distributed by MLS Grid,9372517.0,N,Y,41.900041000000000,-87.736397000000000,214,2300,2223,PICCOLO,ORR HS,22,0
MLS Listing,,Vacant Land,4457 W Walton St,Chicago,IL,60651,40000,,,CHI - Humboldt Park,,2613,0,372,,0.00,Active,,,https://www.redfin.com/IL/Chicago/4457-W-Walton-St-60651/home/17936282,MRED as Distributed by MLS Grid,11708948,N,Y,41.897656000000000,-87.738199000000000,108,2272,1816,PICCOLO,ORR HS,30,0
MLS Listing,,Vacant Land,4459 W Walton St,Chicago,IL,60651,50000,,,CHI - Humboldt Park,,3049,0,372,,0.00,Active,,,https://www.redfin.com/IL/Chicago/4459-W-Walton-St-60651/home/144262284,MRED as Distributed by MLS Grid,11708945,N,Y,41.897655000000000,-87.738294000000000,108,2281,1811,PICCOLO,ORR HS,30,0
MLS Listing,,Vacant Land,4348 W Thomas St,Chicago,IL,60651,69771,,,CHI - Humboldt Park,,3484,0,128,,0.00,Active,,,https://www.redfin.com/IL/Chicago/4348-W-Thomas-St-60651/home/13282925,MRED as Distributed by MLS Grid,11894324.0,N,Y,41.900924100000000,-87.735537500000000,291,2312,2383,PICCOLO,ORR HS,22,0
MLS Listing,,Multi-Family (2-4 Unit),1151 N Keystone Ave,Chicago,IL,60651,227500,3.0,2.0,CHI - Humboldt Park,,3484,1913,10,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1151-N-Keystone-Ave-60651/home/13281653,MRED as Distributed by MLS Grid,11965604,N,Y,41.902339900000000,-87.727237300000000,119,1936,2540,PICCOLO,ORR HS,39,1
MLS Listing,,Single Family Residential,4236 W Haddon Ave,Chicago,IL,60651,349999,5.0,2.0,CHI - Humboldt Park,3884.0,10890,0,65,90.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/4236-W-Haddon-Ave-60651/home/13282911,MRED as Distributed by MLS Grid,11940386,N,Y,41.901865500000000,-87.732724800000000,175,2198,2592,PICCOLO,ORR HS,34,1
MLS Listing,,Vacant Land,4345 W Haddon Ave,Chicago,IL,60651,499999,,,CHI - Humboldt Park,,23250,0,365,,0.00,Active,,,https://www.redfin.com/IL/Chicago/4345-W-Haddon-Ave-60651/home/184129501,MRED as Distributed by MLS Grid,11713112,N,Y,41.901313200000000,-87.735367500000000,231,2338,2444,PICCOLO,ORR HS,20,0
MLS Listing,,Single Family Residential,4330 W Walton St,Chicago,IL,60651,355000,4.0,2.0,CHI - Humboldt Park,1600.0,3000,1912,20,222.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/4330-W-Walton-St-60651/home/13282534,MRED as Distributed by MLS Grid,11962054.0,N,Y,41.898155700000000,-87.734893700000000,268,1997,2054,PICCOLO,ORR HS,26,0
MLS Listing,,Single Family Residential,1111 N Keystone Ave,Chicago,IL,60651,389900,4.0,2.0,CHI - Humboldt Park,1650.0,3780,1913,26,236.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/1111-N-Keystone-Ave-60651/home/13281942,MRED as Distributed by MLS Grid,11958500.0,N,Y,41.901273400000000,-87.727198800000000,132,1789,2381,PICCOLO,ORR HS,44,1
MLS Listing,,Single Family Residential,901 N Kedvale Ave,Chicago,IL,60651,440000,5.0,4.0,CHI - Humboldt Park,2850.0,3402,1915,101,154.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/901-N-Kedvale-Ave-60651/home/13282347,MRED as Distributed by MLS Grid,11914003,N,Y,41.897261600000000,-87.729632300000000,326,1458,1834,PICCOLO,ORR HS,35,0
MLS Listing,,Single Family Residential,1137 N Karlov Ave,Chicago,IL,60651,585000,4.0,3.5,CHI - Humboldt Park,2600.0,3780,2023,31,225.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/1137-N-Karlov-Ave-60651/home/21660652,MRED as Distributed by MLS Grid,11956199,N,Y,41.901915700000000,-87.728473500000000,255,1939,2492,PICCOLO,ORR HS,39,1
MLS Listing,,Condo/Co-op,2846 W Summerdale Ave Unit 2W,Chicago,IL,60625,215000,3.0,1.0,Budlong Woods,1186.0,0,1952,16,181.0,200.00,Active,,,https://www.redfin.com/IL/Chicago/2846-W-Summerdale-Ave-60625/unit-2W/home/13491723,MRED as Distributed by MLS Grid,11964609,N,Y,41.978776900000000,-87.700903300000000,374,646,1893,JAMIESON,AMUNDSEN H,35,11
MLS Listing,,Condo/Co-op,2846 W Summerdale Ave Unit 2E,Chicago,IL,60625,225000,3.0,1.0,Budlong Woods,1186.0,0,1952,46,190.0,200.00,Active,,,https://www.redfin.com/IL/Chicago/2846-W-Summerdale-Ave-60625/unit-2E/home/13491724,MRED as Distributed by MLS Grid,11928986,N,Y,41.978776900000000,-87.700903300000000,374,646,1893,JAMIESON,AMUNDSEN H,35,11
MLS Listing,,Condo/Co-op,2846 W Summerdale Ave Unit 1E,Chicago,IL,60625,225000,3.0,1.0,Budlong Woods,1186.0,0,1952,46,190.0,200.00,Active,,,https://www.redfin.com/IL/Chicago/2846-W-Summerdale-Ave-60625/unit-1E/home/13491569,MRED as Distributed by MLS Grid,11949117,N,Y,41.978776900000000,-87.700903300000000,374,646,1893,JAMIESON,AMUNDSEN H,35,11
