Unnamed: 0,PROP_TYPE,ADDRESS,CITY,ZIP,PRICE,LOCATION,SQFT,YR_BUILT,MLS#,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS
223,Vacant Land,10074 Maude,Shadow Hills,91040.0,182000.0,672 - Shadow Hills,3224.438915857605,1962.9763313609467,CV23163791,34.2512158,-118.3547645,3816.0,4847.56021695389,11400.0,8.0,0.0
224,Vacant Land,1950 N Ave 52,Los Angeles,90042.0,280000.0,632 - Highland Park,3224.438915857605,1962.9763313609467,AR23154793,34.1284896,-118.1999052,2411.0,4444.205417718889,2465.0,9.0,0.0
226,Vacant Land,4769 Huntington Dr,El Sereno,90032.0,59000.0,621 - El Sereno,3224.438915857605,1962.9763313609467,WS23161616,34.0860668,-118.1817685,1631.0,3907.7655237903505,3223.0,19.0,2.0
227,Vacant Land,6923 W Cahuenga Park Trl,Hollywood Hills,90068.0,300000.0,Sunset Strip - Hollywood Hills West,3224.438915857605,1962.9763313609467,23-304523,34.1226168,-118.3458981,2290.0,4209.43094235907,2948.0,8.0,0.0
228,Vacant Land,1602 Steele Ave,City Terrace,90063.0,180000.0,CTER - City Terrace,3224.438915857605,1962.9763313609467,OC23158833,34.0603403,-118.1708145,4413.0,3199.42654461118,3642.0,19.0,0.0
231,Vacant Land,2875 Forest Park Dr,Los Angeles,90032.0,69000.0,El Sereno,3224.438915857605,1962.9763313609467,23-303063,34.080631,-118.1968036,2299.0,2264.82390681939,2030.0,25.0,0.0
236,Vacant Land,3820 barryknoll,Los Angeles,90065.0,111000.0,623 - Glassel Park,3224.438915857605,1962.9763313609467,OC23147277,34.114824,-118.226623,1619.0,3864.9541680805905,3143.0,8.0,0.0
237,Vacant Land,2245 E Live Oak Dr,Los Feliz,90068.0,10.0,637 - Los Feliz,3224.438915857605,1962.9763313609467,PW23146890,34.1114799,-118.3087684,1832.0,2312.3137314555,1311.0,1.0,0.0
238,Vacant Land,4000 N Elderbank Dr,Los Angeles,90031.0,95000.0,679 - Montecito Heights,3224.438915857605,1962.9763313609467,CV23146445,34.093057,-118.1986405,845.0,3279.58831133542,1137.0,7.0,0.0
239,Vacant Land,513 Quail Dr,Los Angeles,90065.0,110000.0,Mt Washington,3224.438915857605,1962.9763313609467,23-297013,34.103671,-118.2100847,921.0,4208.70926962528,820.0,8.0,0.0
240,Vacant Land,517 Quail Dr,Los Angeles,90065.0,110000.0,Mt Washington,3224.438915857605,1962.9763313609467,23-296978,34.1037227,-118.2098968,907.0,4218.20023823244,817.0,8.0,0.0
241,Vacant Land,1553 Cliff Dr,Los Angeles,90065.0,119500.0,Mt Washington,3224.438915857605,1962.9763313609467,23-296087,34.100371,-118.227749,2471.0,4007.01764225814,2359.0,17.0,0.0
244,Vacant Land,4301 Scandia Way,Los Angeles,90065.0,85000.0,618 - Eagle Rock,3224.438915857605,1962.9763313609467,IV23131147,34.1192571,-118.2212117,1256.0,4203.31671289815,3253.0,15.0,2.0
245,Vacant Land,1946 Seigneur Ave,Los Angeles,90032.0,80000.0,621 - El Sereno,3224.438915857605,1962.9763313609467,AR23130527,34.0657234,-118.1772924,3977.0,2745.86542262374,4471.0,23.0,0.0
246,Vacant Land,1954 Seigneur Ave,Los Angeles,90032.0,80000.0,621 - El Sereno,3224.438915857605,1962.9763313609467,AR23130518,34.0659367,-118.1772339,3949.0,2757.55687261885,4497.0,22.0,0.0
247,Vacant Land,1950 Seigneur Ave,Los Angeles,90032.0,80000.0,621 - El Sereno,3224.438915857605,1962.9763313609467,AR23130524,34.0658285,-118.1772572,3963.0,2752.29064315679,4484.0,22.0,0.0
248,Vacant Land,4433 Hayes St,Los Angeles,90063.0,275000.0,699 - Not Defined,3224.438915857605,1962.9763313609467,DW23125242,34.06057,-118.169749,4356.0,3262.32213746944,3665.0,16.0,0.0
249,Vacant Land,0 Off Beverly Glen Blvd,Bel Air,90077.0,35000.0,C04 - Bel Air - Holmby Hills,3224.438915857605,1962.9763313609467,EV23124083,34.101405,-118.441643,1566.0,4727.830939210529,8885.0,0.0,0.0
250,Vacant Land,4781 Marmion Way,Los Angeles,90042.0,29999.0,Highland Park,3224.438915857605,1962.9763313609467,23-287711,34.1032212,-118.2054058,486.0,4244.57296784598,684.0,11.0,0.0
251,Vacant Land,0 N Kleinert Ln,Beverly Hills,90210.0,100000.0,Beverly Hills Post Office,3224.438915857605,1962.9763313609467,23-287633,34.123966,-118.415252,1499.0,6194.40566092173,6235.0,0.0,0.0
252,Vacant Land,0 Potosi Ave,Studio City,91604.0,175000.0,Studio City,3224.438915857605,1962.9763313609467,23-285971,34.135942,-118.413361,1388.0,5184.60116459708,5666.0,0.0,0.0
253,Vacant Land,1 Valley Vista Dr,Glendale,91206.0,118000.0,Glendale-Chevy Chase/E. Glen Oaks,3224.438915857605,1962.9763313609467,23-285503,34.146816,-118.208814,4469.0,2384.15074329771,5120.0,1.0,1.0
254,Vacant Land,0 Valley Vista Dr,Glendale,91206.0,59000.0,Glendale-Chevy Chase/E. Glen Oaks,3224.438915857605,1962.9763313609467,23-285485,34.14689,-118.208718,4480.0,2392.63312117224,5126.0,0.0,0.0
255,Vacant Land,2600 N Adkins Ave,Los Angeles,90032.0,125000.0,El Sereno,3224.438915857605,1962.9763313609467,23-285139,34.0771483,-118.171905,2340.0,3570.57821352972,4793.0,11.0,0.0
256,Vacant Land,2661 N Adkins Ave,Los Angeles,90032.0,125000.0,El Sereno,3224.438915857605,1962.9763313609467,23-285141,34.0772772,-118.1724621,2357.0,3616.3673834603906,4729.0,14.0,0.0
257,Vacant Land,2671 N Adkins Ave,Los Angeles,90032.0,125000.0,El Sereno,3224.438915857605,1962.9763313609467,23-285147,34.0770431,-118.1724955,2385.0,3634.8323949798305,4734.0,13.0,0.0
259,Vacant Land,0 SUNNY Cv,Los Angeles,90068.0,40000.0,C10 - West Hollywood Vicinity,3224.438915857605,1962.9763313609467,DW23113082,34.121017,-118.344616,2219.0,3951.2719351985106,2703.0,8.0,0.0
260,Vacant Land,0 Woods Dr,West Hollywood,90069.0,225000.0,C20 - Hollywood,3224.438915857605,1962.9763313609467,DW23113074,34.102894,-118.37059,5054.0,3769.4691749465105,3571.0,8.0,3.0
261,Vacant Land,0 4379-020-001,Beverly Hills,90077.0,30000.0,BGLN - Beverly Glen,3224.438915857605,1962.9763313609467,SW23112965,34.101486,-118.457197,2254.0,4863.36445717646,9240.0,0.0,0.0
262,Vacant Land,10310 Vermont,Los Angeles,90044.0,255000.0,C34 - Los Angeles Southwest,3224.438915857605,1962.9763313609467,CV23054306,33.942723,-118.2913739,1974.0,5991.15303033332,1884.0,21.0,1.0
263,Vacant Land,0 NONE,Hollywood Hills,90046.0,115000.0,C03 - Sunset Strip - Hollywood Hills West,3224.438915857605,1962.9763313609467,SR23096396,34.106914,-118.378837,4104.0,4133.26350255276,4542.0,0.0,0.0
264,Vacant Land,0 Beech & Glenalbyn,Mount Washington,90065.0,40000.0,680 - Mount Washington,3224.438915857605,1962.9763313609467,PW23103925,34.093074,-118.218504,1545.0,2785.50383746561,982.0,15.0,0.0
265,Vacant Land,0 OAKDEN,Los Angeles,90046.0,39000.0,699 - Not Defined,3224.438915857605,1962.9763313609467,OC23106056,34.107692,-118.370903,4430.0,4378.457501782769,3695.0,1.0,1.0
266,Vacant Land,0 Beech & Glenalbyn,Mount Washington,90065.0,40000.0,680 - Mount Washington,3224.438915857605,1962.9763313609467,PW23103923,34.093038,-118.217915,1483.0,2771.45449670386,940.0,15.0,0.0
267,Vacant Land,2033 Barnett Rd,Los Angeles,90032.0,189999.0,621 - El Sereno,3224.438915857605,1962.9763313609467,PW23106232,34.0676898,-118.171832,3497.0,3394.66132154843,4636.0,18.0,0.0
268,Vacant Land,0 Mimosa Dr,Los Angeles,90065.0,90000.0,Glassell Park,3224.438915857605,1962.9763313609467,23-277411,34.115893,-118.230922,1416.0,3375.23238327177,3590.0,15.0,1.0
269,Vacant Land,815 Mount Washington Dr,Los Angeles,90065.0,249000.0,Mt Washington,3224.438915857605,1962.9763313609467,23-277359,34.1015099,-118.2200202,1796.0,3932.01890051478,1545.0,0.0,0.0
270,Vacant Land,0 Clifton St,Los Angeles,90031.0,180000.0,677 - Lincoln Hts,3224.438915857605,1962.9763313609467,IV23092631,34.082564,-118.205164,1842.0,1708.61432925671,1093.0,24.0,0.0
271,Vacant Land,3521 Tacoma,Glassell Park,90065.0,99500.0,623 - Glassel Park,3224.438915857605,1962.9763313609467,CV23092424,34.0982481,-118.2261691,2352.0,3677.75296522539,2067.0,14.0,0.0
272,Vacant Land,2401 San Marco Dr,Los Angeles,90068.0,146000.0,Hollywood Hills East,3224.438915857605,1962.9763313609467,23-274273,34.1147051,-118.33134,1744.0,2549.97366795915,1886.0,7.0,2.0
274,Vacant Land,3732 N Knobhill Dr,Sherman Oaks,91423.0,224999.0,SO - Sherman Oaks,3224.438915857605,1962.9763313609467,SR23088229,34.1390168,-118.4487986,2577.0,2861.16639989336,8941.0,0.0,0.0
275,Vacant Land,3724 N Knobhill Dr,Sherman Oaks,91423.0,239000.0,SO - Sherman Oaks,3224.438915857605,1962.9763313609467,SR23088219,34.1387875,-118.448928,2549.0,2891.65593167815,8968.0,0.0,0.0
276,Vacant Land,310 Altamont St,Cypress Park,90065.0,68000.0,CYPK - Cypress Park,3224.438915857605,1962.9763313609467,OC23083595,34.09798,-118.220739,1748.0,3478.28204018161,1561.0,6.0,0.0
277,Vacant Land,2842 N Forest Park Dr,Los Angeles,90032.0,79000.0,El Sereno,3224.438915857605,1962.9763313609467,23-263881,34.0796554,-118.1958958,2460.0,2296.91570216913,2179.0,25.0,0.0
278,Vacant Land,3304 Reynolds Ave,Los Angeles,90032.0,199000.0,El Sereno,3224.438915857605,1962.9763313609467,23-265001,34.08306,-118.196923,1999.0,2426.66167549786,1897.0,23.0,0.0
279,Vacant Land,3652 Altamont St,Los Angeles,90065.0,150000.0,Mt Washington,3224.438915857605,1962.9763313609467,23-265811,34.0972153,-118.2205544,1717.0,3373.44972012844,1547.0,6.0,0.0
280,Vacant Land,4361 Otero Dr,Los Angeles,90032.0,45000.0,El Sereno,3224.438915857605,1962.9763313609467,23-265775,34.080643,-118.195818,2344.0,2362.57105081257,2129.0,24.0,0.0
281,Vacant Land,4371 Otero Dr,Los Angeles,90032.0,45000.0,El Sereno,3224.438915857605,1962.9763313609467,23-265399,34.079514,-118.189594,2577.0,2698.46649101479,2826.0,15.0,0.0
284,Vacant Land,0 Thomas St,Lincoln Heights,90031.0,199900.0,677 - Lincoln Hts,3224.438915857605,1962.9763313609467,SR23057132,34.07998,-118.20562,2190.0,1415.65265998629,1289.0,29.0,4.0
285,Vacant Land,2021 Oakden Dr,Los Angeles,90046.0,99000.0,Sunset Strip - Hollywood Hills West,3224.438915857605,1962.9763313609467,23-257659,34.1077871,-118.3716818,4437.0,4369.33876563926,3782.0,0.0,1.0
286,Vacant Land,4012 E Rising Dr,Los Angeles,90032.0,55000.0,El Sereno,3224.438915857605,1962.9763313609467,23-257771,34.0790004,-118.1975029,2473.0,2097.63436692208,2069.0,22.0,0.0
287,Vacant Land,4018 E Rising Dr,Los Angeles,90032.0,89000.0,El Sereno,3224.438915857605,1962.9763313609467,23-257747,34.0789161,-118.1972584,2493.0,2117.90979742041,2098.0,22.0,0.0
288,Vacant Land,466 N Quail Dr,Los Angeles,90065.0,125000.0,Mt Washington,3224.438915857605,1962.9763313609467,23-257613,34.1026932,-118.2094019,793.0,4088.5023918775105,669.0,10.0,0.0
289,Vacant Land,2423 N Basil Ln,Los Angeles,90077.0,99000.0,Bel Air - Holmby Hills,3224.438915857605,1962.9763313609467,23-257431,34.1179252,-118.4474794,441.0,5700.89037884722,9893.0,0.0,0.0
290,Vacant Land,3800 Oakfield Dr,Sherman Oaks,91423.0,279000.0,Sherman Oaks,3224.438915857605,1962.9763313609467,23-256585,34.139705,-118.447284,2643.0,2778.34843507623,8749.0,0.0,0.0
291,Vacant Land,3734 Oakfield Dr,Sherman Oaks,91423.0,269000.0,Sherman Oaks,3224.438915857605,1962.9763313609467,23-256591,34.1387828,-118.4476349,2525.0,2898.89883981185,8840.0,0.0,0.0
292,Vacant Land,3742 Oakfield Dr,Sherman Oaks,91423.0,265000.0,Sherman Oaks,3224.438915857605,1962.9763313609467,23-256587,34.1390207,-118.4474739,2554.0,2868.32018837468,8809.0,0.0,0.0
293,Vacant Land,3636 Division,Los Angeles,90065.0,199000.0,680 - Mount Washington,3224.438915857605,1962.9763313609467,CV23054200,34.1086384,-118.2214707,1223.0,4780.60250196984,2156.0,0.0,0.0
294,Condo/Co-op,10749 New Haven St #6,Sun Valley,91352.0,199000.0,SUNV - Sun Valley,369.0,1965.0,PW23040165,34.2267004,-118.3657844,4490.0,3840.29553463634,7928.0,21.0,2.0
295,Vacant Land,2700 Paradise Dr,Los Angeles,90032.0,39999.0,C24 - Northern,3224.438915857605,1962.9763313609467,SR23052580,34.0783115,-118.1983764,2530.0,1971.45907838167,2040.0,23.0,0.0
296,Vacant Land,2690 Paradise Dr,Los Angeles,90032.0,39999.0,C24 - Northern,3224.438915857605,1962.9763313609467,SR23052512,34.0782386,-118.1983933,2538.0,1965.92423967904,2044.0,24.0,0.0
297,Vacant Land,3971 Hopevale Dr,Sherman Oaks,91403.0,114000.0,Sherman Oaks,3224.438915857605,1962.9763313609467,23-255367,34.1425547,-118.4636361,3681.0,2858.27044923445,10276.0,0.0,0.0
299,Vacant Land,3714 Division,Mount Washington,90065.0,210000.0,680 - Mount Washington,3224.438915857605,1962.9763313609467,AR23045414,34.1108837,-118.2206434,1008.0,4702.63358113768,2300.0,0.0,0.0
302,Multi-Family,1547 E 41st St,Los Angeles,90011.0,560000.0,C34 - Los Angeles Southwest,1008.0,1947.0,MB24002157,34.0086772,-118.2464265,1106.0,3562.64781136242,847.0,30.0,0.0
303,Condo/Co-op,2700 Cahuenga Blvd E #2112,Los Angeles,90068.0,599000.0,C30 - Hollywood Hills East,696.0,1975.0,SR23229795,34.1186309,-118.3368348,1641.0,3254.33369060727,2304.0,6.0,2.0
305,Condo/Co-op,4239 Via Arbolada #204,Los Angeles,90042.0,599000.0,Monterey Hills,1023.0,1982.0,24-344979,34.0964337,-118.188294,543.0,4347.36772172632,2039.0,0.0,1.0
306,Condo/Co-op,26051 Vermont Ave Unit 301C,Harbor City,90710.0,520000.0,124 - Harbor City,1032.0,1978.0,PV24002587,33.785391,-118.297898,4372.0,518.115279603916,11731.0,11.0,1.0
307,Single Family Residential,4365 O Neill St,Los Angeles,90032.0,550000.0,621 - El Sereno,864.0,1910.0,RS24003288,34.0798411,-118.1906787,2567.0,2680.10942132683,2697.0,16.0,0.0
308,Condo/Co-op,6224 Morse Ave,North Hollywood,91606.0,600000.0,Valley Glen,1345.0,1964.0,23-319385,34.185131,-118.415568,3857.0,4780.1931379546095,4860.0,20.0,2.0
309,Single Family Residential,1231 S Rowan Ave,Los Angeles,90023.0,599999.0,BOYH - Boyle Heights,590.0,1921.0,MB24002573,34.0180626,-118.1874352,4499.0,183.44175019825,2244.0,23.0,0.0
310,Single Family Residential,7533 Maie Ave,Los Angeles,90001.0,599999.0,C37 - Metropolitan South,572.0,1922.0,MB24002346,33.9715662,-118.2446676,3392.0,3330.12136941665,330.0,24.0,0.0
312,Single Family Residential,2436 E 115th St,Los Angeles,90059.0,549998.0,WATT - Watts,1044.0,1937.0,DW24002234,33.930411,-118.2289742,1224.0,1792.77345773864,1006.0,8.0,0.0
313,Condo/Co-op,2700 E Cahuenga Blvd #4103,Los Angeles,90068.0,578000.0,Hollywood Hills East,1002.0,1975.0,24-343669,34.1186309,-118.3368348,1641.0,3254.33369060727,2304.0,6.0,2.0
314,Single Family Residential,519 S Bernal,East Los Angeles,90063.0,624995.0,ELA - East Los Angeles,840.0,1923.0,IV24000565,34.0324982,-118.1995498,2144.0,1761.78277386907,855.0,31.0,0.0
315,Single Family Residential,1016 W 99th St,Los Angeles,90044.0,599900.0,C36 - Metropolitan Southwest,704.0,1940.0,DW24001246,33.9459132,-118.2925615,1630.0,6234.36354631458,2313.0,28.0,0.0
319,Single Family Residential,826 E 82nd St,Los Angeles,90001.0,625000.0,Metropolitan South,1706.0,1931.0,24-342781,33.964449,-118.2598126,1455.0,5212.99792781401,1959.0,22.0,4.0
320,Condo/Co-op,10600 Eastborne Ave #6,Los Angeles,90024.0,569000.0,C05 - Westwood - Century City,728.0,1961.0,SR24000674,34.054255,-118.4302784,2465.0,2422.5158993244,2427.0,11.0,18.0
322,Condo/Co-op,2069 E 120th St,Los Angeles,90059.0,544999.0,699 - Not Defined,1492.0,2003.0,MB24000006,33.9234525,-118.2361458,981.0,738.5472145915351,636.0,25.0,0.0
324,Single Family Residential,229 W 87th St,Los Angeles,90003.0,629000.0,C34 - Los Angeles Southwest,1150.0,1911.0,OC24000034,33.9587752,-118.2770489,630.0,6076.12897296196,3769.0,36.0,3.0
326,Single Family Residential,1547 W 99th St,Los Angeles,90047.0,624999.0,699 - Not Defined,889.0,1940.0,SW23225883,33.9461674,-118.3040718,2475.0,4957.541582893849,2718.0,25.0,0.0
327,Vacant Land,15929 W Mulholland Pl,Los Angeles,90049.0,599000.0,C04 - Bel Air - Holmby Hills,3224.438915857605,1962.9763313609467,SR23230757,34.1308037,-118.4802087,4214.0,3621.61480721516,12578.0,2.0,0.0
331,Condo/Co-op,1401 lomita Blvd #102,Harbor City,90710.0,625899.0,124 - Harbor City,1070.0,2010.0,SB23229517,33.7988924,-118.3017185,4984.0,1505.2985834838,12068.0,0.0,0.0
332,Vacant Land,2008 Hanscom Dr,South Pasadena,91031.0,600000.0,658 - So. Pasadena,3224.438915857605,1962.9763313609467,SB23229486,34.1002674,-118.1735173,1185.0,3556.8196953414,2582.0,0.0,0.0
333,Single Family Residential,927 N Hazard Ave,East Los Angeles,90063.0,568000.0,ELA - East Los Angeles,1110.0,1926.0,CV23218634,34.0469214,-118.180119,3579.0,1296.10133485381,2162.0,22.0,0.0
334,Condo/Co-op,5055 Coldwater Canyon Ave #217,Sherman Oaks,91423.0,635000.0,SO - Sherman Oaks,1063.0,1973.0,OC23226867,34.1627661,-118.4143009,4153.0,3929.9389615983105,4244.0,22.0,4.0
335,Single Family Residential,1715 E 113th St,Los Angeles,90059.0,550000.0,C37 - Metropolitan South,1387.0,2006.0,DW23227852,33.9323528,-118.2429214,353.0,1183.80092953346,771.0,14.0,0.0
341,Multi-Family,4164 S Normandie Ave,Los Angeles,90037.0,625000.0,Los Angeles Southwest,2340.0,1910.0,23-340419,34.0076291,-118.2997204,1838.0,3883.98978005558,1691.0,29.0,0.0
342,Multi-Family,155 E Colden Ave,Los Angeles,90003.0,630000.0,C34 - Los Angeles Southwest,1427.0,1921.0,DW23219925,33.9493889,-118.2718729,1359.0,4746.2858425483,2958.0,31.0,3.0
343,Condo/Co-op,1426 Brett Pl #6,San Pedro,90732.0,599900.0,193 - San Pedro - North,1120.0,1987.0,SB23226684,33.7568539,-118.3071006,2150.0,2486.32132963045,12791.0,12.0,1.0
345,Single Family Residential,10307 Stanford Ave,Los Angeles,90002.0,599000.0,C34 - Los Angeles Southwest,1390.0,1944.0,DW23221524,33.9429813,-118.2626925,1516.0,3424.14427726212,2100.0,32.0,10.0
353,Multi-Family,1615 W 39th Pl,Los Angeles,90062.0,639000.0,PHHT - Park Hills Heights,1721.0,1914.0,DW23209267,34.0139826,-118.3094638,2565.0,2883.18499442649,587.0,24.0,7.0
354,Single Family Residential,9519 Parmelee Ave,Los Angeles,90002.0,590000.0,C37 - Metropolitan South,1125.0,1930.0,DW23170204,33.9498051,-118.2504678,1799.0,3627.8848725625903,1303.0,27.0,3.0
355,Multi-Family,845 W 56th St,Los Angeles,90037.0,599000.0,FLOR - Florence,2456.0,1924.0,SR23179650,33.9916565,-118.2887162,1034.0,5156.83826283967,3583.0,30.0,8.0
356,Townhouse,5207 Village,Los Angeles,90016.0,629000.0,PHHT - Park Hills Heights,826.0,1942.0,PW23219634,34.020728,-118.3588981,767.0,2974.88436926453,687.0,20.0,2.0
357,Single Family Residential,1205 W 88th St,Los Angeles,90044.0,595000.0,C36 - Metropolitan Southwest,1092.0,1922.0,OC23218344,33.958129,-118.2962609,1118.0,5871.57205185522,3983.0,28.0,1.0
358,Multi-Family,2117 E 112th St,Los Angeles,90059.0,635000.0,WATT - Watts,1050.0,1921.0,DW23218978,33.9335532,-118.2343042,673.0,1642.715967551,822.0,5.0,0.0
360,Multi-Family,1202 E 75th St,Los Angeles,90001.0,600000.0,Metropolitan South,1592.0,1965.0,23-335703,33.9721388,-118.2541927,2562.0,4085.2916184163696,1234.0,26.0,0.0
361,Multi-Family,1229 S Indiana St,East Los Angeles,90023.0,575000.0,ELA - East Los Angeles,1128.0,1927.0,CV23188372,34.017899,-118.1924648,4199.0,697.868485565595,2203.0,21.0,0.0
362,Condo/Co-op,5259 Village,Los Angeles,90016.0,579000.0,PHHT - Park Hills Heights,896.0,1942.0,SR23183677,34.0203611,-118.3597774,726.0,2959.16432194863,787.0,21.0,2.0
364,Single Family Residential,3922 Dobinson St,Los Angeles,90063.0,525000.0,699 - Not Defined,840.0,1928.0,IG23215771,34.0482999,-118.1821366,3378.0,1524.58504471593,2188.0,20.0,0.0
365,Multi-Family,2411 Griffith Ave,Los Angeles,90011.0,549000.0,C34 - Los Angeles Southwest,1064.0,1924.0,MB23215405,34.0213166,-118.2568081,650.0,2054.31586522811,751.0,28.0,2.0
366,Townhouse,3711 Baldwin St #1106,Los Angeles,90031.0,588000.0,677 - Lincoln Hts,890.0,2008.0,SR23211647,34.0716529,-118.2011165,3339.0,1291.40081593495,2486.0,21.0,4.0
367,Multi-Family,4457 Mettler St,Los Angeles,90011.0,554900.0,C34 - Los Angeles Southwest,1437.0,1921.0,RS23212846,34.0022994,-118.2667334,829.0,3520.51157044743,2609.0,30.0,2.0
368,Condo/Co-op,4314 Marina City Dr #120,Marina Del Rey,90292.0,635000.0,Marina Del Rey,1422.0,1972.0,23-331443,33.9845044,-118.4536471,1441.0,1617.86178300392,5774.0,10.0,9.0
369,Condo/Co-op,4267 Marina City Dr #1110,Marina Del Rey,90292.0,634000.0,Marina Del Rey,935.0,1972.0,23-329829,33.984488,-118.453895,1413.0,1644.39141652193,5755.0,10.0,9.0
372,Single Family Residential,629 E 91st St,Los Angeles,90002.0,599900.0,C37 - Metropolitan South,1867.0,1925.0,SR23209497,33.9540215,-118.2640587,1104.0,4727.5865813912305,2439.0,28.0,2.0
373,Vacant Land,10144 Sunland,Shadow Hills,91040.0,575000.0,672 - Shadow Hills,3224.438915857605,1962.9763313609467,CV23207170,34.2597928,-118.3399282,4103.0,6800.00025360985,12956.0,6.0,0.0
374,Condo/Co-op,2424 S Gaffey St #318,San Pedro,90731.0,599000.0,181 - Point Fermin,1216.0,1975.0,SW23205845,33.7219451,-118.2920909,1269.0,2628.1731044101,12649.0,16.0,2.0
376,Mobile/Manufactured Home,16321 Pacific Coast Hwy #86,Pacific Palisades,90272.0,599000.0,Pacific Palisades,736.0,1967.0,23-328787,34.0386073,-118.5382316,280.0,5937.29295607068,6173.0,7.0,1.0
377,Single Family Residential,644 E 76th St,Los Angeles,90001.0,575000.0,Metropolitan South,1602.0,1925.0,23-329323,33.9709611,-118.2634336,1777.0,5039.2691791413,2275.0,32.0,1.0
379,Condo/Co-op,1435 N Fairfax Ave #8,West Hollywood,90046.0,524888.0,C10 - West Hollywood Vicinity,626.0,1955.0,PW23204032,34.0966349,-118.3617633,4798.0,3483.40431276177,2667.0,32.0,7.0
380,Vacant Land,1229 Dodds Cir,Los Angeles,90063.0,550000.0,City Terrace,3224.438915857605,1962.9763313609467,23-328003,34.0525586,-118.1915875,2527.0,1690.58425557334,2372.0,21.0,1.0
